date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,34,19.74681350526645,19.758613889242366,0,5.437528356522645,,0.04962961391444369,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,35,20.3191849112162,20.319234723878573,0,5.437528356522645,,0.04616154819157025,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,36,20.891556317165954,20.92224498032137,0,5.437528356522645,,0.042789983891117524,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,37,21.463927723115702,21.466937251094762,0,5.437528356522645,,0.04003452058691392,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,38,22.036299129065455,22.034714067748098,0,5.437528356522645,,0.03742045721877546,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,39,22.608670535015207,22.625658690214397,0,5.437528356522645,,0.034941203678339146,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,40,23.18104194096496,23.184602137619773,0,5.437528356522645,,0.032803015386387975,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,41,23.753413346914712,23.796543488925703,0,5.437528356522645,,0.03066550952408914,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,42,24.325784752864465,24.32382763137976,0,5.437528356522645,,0.028973870797342278,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,43,24.898156158814217,24.924767151225765,0,5.437528356522645,,0.027203544057946505,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,44,25.47052756476397,25.464411929303164,0,5.437528356522645,,0.0257354904232152,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,45,26.042898970713722,26.03644262632502,0,5.437528356522645,,0.024301414130356063,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,46,26.615270376663474,26.582225102687353,0,5.437528356522645,,0.023031923681895758,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,47,27.187641782613227,27.148325599793697,0,5.437528356522645,,0.02181104763893558,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,48,27.76001318856298,27.723449504685988,0,5.437528356522645,,0.020662145457940113,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,49,28.332384594512728,28.311581306930897,0,5.437528356522645,,0.019572434827992733,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,50,28.90475600046248,28.905580226733278,0,5.437528356522645,,0.0185505822478259,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,51,29.477127406412233,29.460759706370148,0,5.437528356522645,,0.01766229161349558,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,52,30.049498812361986,30.08595371274698,0,5.437528356522645,,0.01673167809484609,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,53,30.621870218311738,30.627466950281605,0,5.437528356522645,,0.015979058908535345,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,54,31.19424162426149,31.235901495931422,0,5.437528356522645,,0.015189411482533971,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,55,31.76661303021124,31.770075499416315,0,5.437528356522645,,0.014540246440693405,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,56,32.33898443616099,32.39156996805338,0,5.437528356522645,,0.013833167663417835,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,57,32.911355842110744,32.929603049792604,0,5.437528356522645,,0.013258257518461812,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,58,33.4837272480605,33.4884294289876,0,5.437528356522645,,0.012696242500591945,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,59,34.05609865401025,34.027346313499095,0,5.437528356522645,,0.012186010283401891,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,60,34.62847005996,34.62341031408977,0,5.437528356522645,,0.011653718189585384,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,61,35.200841465909754,35.19111199798741,0,5.437528356522645,,0.011176730382642292,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,62,35.773212871859506,35.76670583566252,0,5.437528356522645,,0.010720823690489822,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,63,36.34558427780926,36.35143888373513,0,5.437528356522645,,0.010283774710832722,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,64,36.91795568375901,36.90743483709678,0,5.437528356522645,,0.009890726668833384,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,65,37.490327089708764,37.48327165897488,0,5.437528356522645,,0.00950601917143797,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,66,38.062698495658516,38.07697795987415,0,5.437528356522645,,0.009130739304455116,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,67,38.63506990160827,38.63374802229758,0,5.437528356522645,,0.008797381588197668,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,68,39.20744130755802,39.201059442403476,0,5.437528356522645,,0.008475381602820868,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,69,39.77981271350777,39.7908285948268,0,5.437528356522645,,0.008157537794280068,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,1,0.8585571089246282,0.6312221526199868,4,5.437528356522645,26.59333414786301,145.6611423532961,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,2,1.4309285148743802,1.3301097996432678,10,5.437528356522645,36.49785000489492,41.6964725303016,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,3,2.0032999208241327,1.998298277954558,8,5.437528356522645,13.914926763943239,17.49199918858303,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,4,2.575671326773884,2.6806323221091155,14,5.437528356522645,9.95074105879705,8.346815815672615,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,5,3.1480427327236367,3.2456341177382377,17,5.437528356522645,9.74813475346425,5.177986860984226,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,6,3.7204141386733887,3.818679770550174,10,5.437528356522645,6.287280620284748,3.448084376480541,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,7,4.292785544623141,4.336704374521381,9,5.437528356522645,0.9847292426207984,2.5056122679014896,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,8,4.865156950572893,4.9319451499524245,6,5.437528356522645,12.677815784973218,1.798382865659475,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,9,5.437528356522645,5.40768725136614,1,5.437528356522645,0.9851501265863186,1.4199933901864699,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,10,6.009899762472397,6.100048681231336,0,5.437528356522645,,1.0424193441869685,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,11,6.5822711684221495,6.6079638604977955,0,5.437528356522645,,0.8466102248538405,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,12,7.154642574371902,7.184824240435486,0,5.437528356522645,,0.6817742261319063,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,13,7.727013980321653,7.717840052166835,0,5.437528356522645,,0.5666485348211769,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,14,8.299385386271405,8.32944332229866,0,5.437528356522645,,0.46568058715974275,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,15,8.871756792221158,8.931448350708713,0,5.437528356522645,,0.3882474512322952,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,16,9.44412819817091,9.450655774373653,0,5.437528356522645,,0.33551328258474405,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,17,10.016499604120662,10.040729228620602,0,5.437528356522645,,0.2869005093768883,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,18,10.588871010070413,10.615480820368408,0,5.437528356522645,,0.24846084441026764,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,19,11.161242416020166,11.255148819808907,0,5.437528356522645,,0.21340051029577684,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,20,11.733613821969918,11.763078784198754,0,5.437528356522645,,0.19038327422695447,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,21,12.30598522791967,12.376420890396352,0,5.437528356522645,,0.16692173001679372,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,22,12.878356633869423,12.873666475513332,0,5.437528356522645,,0.15066216416528402,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,23,13.450728039819175,13.41495067244545,0,5.437528356522645,,0.13539724896220673,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,24,14.023099445768928,13.981674904088933,0,5.437528356522645,,0.12164328811162435,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,25,14.595470851718678,14.587723380904793,0,5.437528356522645,,0.10897325475414024,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,26,15.16784225766843,15.190262843542424,0,5.437528356522645,,0.09810367039851006,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,27,15.740213663618182,15.768339971547254,0,5.437528356522645,,0.08905178498206434,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,28,16.312585069567934,16.34951789433015,0,5.437528356522645,,0.08108161566670025,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,29,16.884956475517686,16.92101199562741,0,5.437528356522645,,0.07417509228243502,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,30,17.45732788146744,17.512525593019426,0,5.437528356522645,,0.06784603905340611,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,31,18.02969928741719,18.022479589150578,0,5.437528356522645,,0.06299063604618058,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,32,18.602070693366944,18.654922856536857,0,5.437528356522645,,0.0576044790807131,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,33,19.174442099316696,19.183556569154884,0,5.437528356522645,,0.053573676064956575,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,34,19.74681350526645,19.758613889242366,0,5.437528356522645,,0.04962961391444369,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,35,20.3191849112162,20.319234723878573,0,5.437528356522645,,0.04616154819157025,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,36,20.891556317165954,20.92224498032137,0,5.437528356522645,,0.042789983891117524,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,37,21.463927723115702,21.466937251094762,0,5.437528356522645,,0.04003452058691392,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,38,22.036299129065455,22.034714067748098,0,5.437528356522645,,0.03742045721877546,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,39,22.608670535015207,22.625658690214397,0,5.437528356522645,,0.034941203678339146,8.739537871770372
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,80,13.260990798349969,1.16734143597907,1.504599229832989e-05,40,23.18104194096496,23.184602137619773,0,5.437528356522645,,0.032803015386387975,8.739537871770372
