date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,7.566218131294544,6.964101722279776,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,4,5.156112694288987,5.243474246005946,50,10.885126799054529,7.5557014750418565,6.841902078521946,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,5,6.301915515242095,6.334396296799058,51,10.885126799054529,7.844879507123062,6.790121612614128,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,6,7.447718336195205,7.484202811445298,46,10.885126799054529,6.438228673388807,6.7606595344880525,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,7,8.593521157148313,8.64988424118374,48,10.885126799054529,9.393017151228737,6.743715382176251,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,8,9.739323978101421,9.828990003837582,14,10.885126799054529,3.4677610379899795,6.733102106358134,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,9,10.885126799054529,10.932120873774602,2,10.885126799054529,0.16109694136241293,6.726641085936096,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,6.722042851046775,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,6.718829351888436,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,6.716447246784737,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,6.714585364415081,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,14,16.614140903820072,16.59460817503016,0,10.885126799054529,,6.713145137635246,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,15,17.75994372477318,17.777808040803787,0,10.885126799054529,,6.712015411558072,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,16,18.905746545726288,18.924882639210317,0,10.885126799054529,,6.711151257703699,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,17,20.051549366679396,20.055622399506323,0,10.885126799054529,,6.710466072245957,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,6.709893053901203,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,6.709427158402884,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,6.709043718789686,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,6.708725917141526,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,6.708453544581225,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,6.708219999571386,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,6.708016388596934,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,6.707836947771949,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,6.707687803677019,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,6.707555838977064,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,6.707439196809926,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,6.707338215519602,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,6.707246253664526,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,6.707165975998684,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,6.707095259073547,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,6.707032042726253,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,6.706976554681141,1.1823924286264367
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,8.666113264701275,1.0422396594441374,5.671766657755694,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,6.7069255516441615,1.1823924286264367
