year,month,day_num,direction,lag,daily_mean,mean_pair_count,hour_1,n_pairs_hour_1,hour_2,n_pairs_hour_2,hour_3,n_pairs_hour_3,hour_4,n_pairs_hour_4,hour_5,n_pairs_hour_5,hour_6,n_pairs_hour_6,hour_7,n_pairs_hour_7,hour_8,n_pairs_hour_8
2022,7,1,lat,0.0440,3.3535,17779.0000,2.5004,17874,3.5731,17898,4.2398,17846,4.2339,17821,3.7963,17820,3.4944,17838,2.8144,17708,2.1756,17427.0000
2022,7,1,lat,0.1320,4.5789,17437.6250,3.2141,17552,4.5703,17578,5.6972,17517,5.9914,17496,5.4764,17491,4.7325,17508,4.0036,17352,2.9456,17007.0000
2022,7,1,lat,0.1760,4.8097,17273.6250,3.3737,17390,4.8249,17418,5.7958,17354,6.2639,17334,5.7183,17327,4.9897,17349,4.3323,17189,3.1793,16828.0000
2022,7,1,lat,0.3960,5.6279,16473.1250,3.8477,16588,5.3288,16619,6.2900,16555,7.1797,16534,6.6246,16521,5.9878,16553,5.5663,16398,4.1982,16017.0000
2022,7,1,lat,0.6160,6.2477,15680.3750,4.3777,15790,5.7947,15819,6.7667,15769,7.7662,15744,7.3089,15729,6.6027,15756,6.2583,15611,5.1065,15225.0000
2022,7,1,lat,0.8360,6.8871,14890.6250,4.9129,14990,6.3709,15020,7.2926,14980,8.6741,14952,8.1243,14948,7.2793,14964,6.8188,14821,5.6242,14450.0000
2022,7,1,lat,1.0560,7.5688,14096.6250,5.5927,14191,6.9401,14221,7.9548,14181,9.3689,14154,8.9761,14151,7.9640,14172,7.4758,14031,6.2783,13672.0000
2022,7,1,lat,1.2760,8.2833,13304.0000,6.4383,13396,7.6947,13422,8.8330,13381,10.1267,13354,9.8548,13359,8.6608,13388,7.9030,13240,6.7550,12892.0000
2022,7,1,lat,1.4960,9.1834,12517.5000,7.3981,12606,8.5497,12625,9.9074,12583,11.3481,12559,10.7768,12569,9.4847,12593,8.5813,12459,7.4208,12146.0000
2022,7,1,lat,1.7160,10.2248,11734.1250,8.4220,11817,9.5577,11838,10.8095,11792,12.5403,11777,12.1782,11782,10.6397,11807,9.5387,11672,8.1122,11388.0000
2022,7,1,lat,1.9360,11.5290,10950.1250,9.8134,11029,10.7756,11048,12.2058,11003,14.3256,10990,13.7818,10992,11.8080,11017,10.5238,10886,8.9983,10636.0000
2022,7,1,lat,2.1560,12.7868,10172.1250,11.1010,10242,11.6585,10259,13.6663,10223,16.2117,10202,15.4558,10205,12.9410,10234,11.4686,10114,9.7919,9898.0000
2022,7,1,lon,0.0630,3.4910,17806.8750,2.6417,17915,3.7347,17943,4.1960,17885,4.3055,17855,3.8489,17856,3.7502,17870,3.0084,17718,2.4425,17413.0000
2022,7,1,lon,0.1260,4.2232,17673.7500,3.0026,17798,4.4735,17829,5.0779,17758,5.3843,17723,4.7347,17721,4.4725,17749,3.7027,17578,2.9373,17234.0000
2022,7,1,lon,0.1800,4.6044,17548.2500,3.3045,17684,4.8279,17715,5.4471,17637,5.9007,17594,5.1796,17591,4.8575,17634,4.0719,17443,3.2457,17088.0000
2022,7,1,lon,0.3690,5.1094,17198.2500,3.6630,17342,4.9460,17373,5.7949,17291,6.5622,17241,5.8213,17233,5.4713,17293,4.7909,17084,3.8256,16729.0000
2022,7,1,lon,0.5580,5.4224,16855.5000,3.7153,17001,5.1956,17032,6.1255,16949,6.9036,16898,6.2257,16891,5.9394,16955,5.1958,16744,4.0782,16374.0000
2022,7,1,lon,0.7470,5.5483,16515.0000,3.8025,16659,5.3775,16691,6.2108,16608,6.9413,16556,6.5177,16549,6.1037,16614,5.2941,16399,4.1385,16044.0000
2022,7,1,lon,0.9360,5.6247,16177.7500,3.8736,16318,5.4875,16350,6.3069,16269,7.1762,16215,6.7430,16208,6.1222,16275,5.1433,16058,4.1453,15729.0000
2022,7,1,lon,1.1250,5.7250,15839.1250,3.9900,15976,5.5124,16008,6.4160,15927,7.4519,15875,6.9041,15867,6.0911,15932,5.2144,15725,4.2201,15403.0000
2022,7,1,lon,1.3140,5.8199,15502.1250,4.1470,15635,5.6208,15667,6.4978,15587,7.4906,15538,6.9303,15525,6.0952,15590,5.4250,15391,4.3523,15084.0000
2022,7,1,lon,1.5030,5.9319,15164.7500,4.1792,15293,5.6257,15325,6.5063,15247,7.6894,15197,7.1140,15184,6.1694,15249,5.5779,15059,4.5933,14764.0000
2022,7,1,lon,1.6920,6.0073,14826.6250,4.1763,14962,5.5950,14983,6.6732,14905,7.8539,14856,7.1315,14844,6.2576,14907,5.8127,14728,4.5583,14428.0000
2022,7,1,lon,1.8810,6.0629,14487.7500,4.1241,14620,5.4435,14641,6.7670,14563,7.9014,14516,7.2937,14502,6.3599,14565,5.8952,14385,4.7182,14110.0000
2022,7,2,lat,0.0440,3.3977,17375.1250,2.8308,16726,3.2344,17131,3.4864,17392,3.7769,17548,4.1658,17634,3.3944,17571,3.4511,17505,2.8420,17494.0000
2022,7,2,lat,0.1320,5.4055,16945.1250,4.5864,16171,5.2857,16639,5.5966,16964,5.9477,17147,6.7899,17252,5.5453,17185,5.3754,17095,4.1167,17108.0000
2022,7,2,lat,0.1760,5.8987,16757.3750,5.0289,15938,5.8207,16438,6.1296,16778,6.3995,16966,7.3772,17078,6.0564,17007,5.8778,16916,4.4995,16938.0000
2022,7,2,lat,0.3960,7.4733,15934.6250,6.7695,14986,7.6998,15612,7.8248,15951,8.3381,16165,8.6705,16290,7.3107,16203,7.4440,16126,5.7289,16144.0000
2022,7,2,lat,0.6160,8.4644,15202.3750,7.9016,14244,8.7845,14884,8.8614,15219,9.5376,15475,9.5532,15563,8.2722,15485,8.3630,15385,6.4413,15364.0000
2022,7,2,lat,0.8360,9.2548,14452.3750,9.0905,13519,9.4442,14160,9.3653,14493,10.1022,14711,10.4635,14790,9.2127,14739,9.2175,14626,7.1423,14581.0000
2022,7,2,lat,1.0560,10.2490,13677.6250,10.4715,12737,10.4223,13418,10.4836,13716,10.8224,13896,11.2912,13993,10.4149,13971,10.2662,13867,7.8203,13823.0000
2022,7,2,lat,1.2760,11.5339,12905.0000,12.0776,11972,11.6521,12614,11.9211,12949,11.8968,13121,12.3538,13212,11.9373,13190,11.6538,13106,8.7790,13076.0000
2022,7,2,lat,1.4960,13.0281,12132.6250,13.7605,11223,13.1212,11835,13.3538,12165,13.6177,12335,13.7114,12434,13.2837,12402,13.2826,12343,10.0940,12324.0000
2022,7,2,lat,1.7160,14.5409,11357.2500,15.6268,10465,14.6664,11099,14.4549,11387,15.3304,11546,14.9678,11640,14.8985,11608,14.8244,11563,11.5577,11550.0000
2022,7,2,lat,1.9360,16.0544,10600.8750,17.3871,9826,16.2036,10392,15.7620,10636,16.5141,10761,16.2270,10847,16.4971,10817,16.5454,10767,13.2986,10761.0000
2022,7,2,lat,2.1560,17.9352,9846.3750,19.3265,9210,18.3719,9671,17.5435,9870,18.1187,9986,17.7969,10057,18.3276,10026,18.9659,9978,15.0307,9973.0000
2022,7,2,lon,0.0630,3.8881,17392.7500,3.3279,16712,3.6809,17130,3.8318,17418,4.1925,17599,4.7752,17677,4.0081,17601,4.0124,17515,3.2758,17490.0000
2022,7,2,lon,0.1260,5.0484,17211.5000,4.3025,16450,4.9517,16926,5.1859,17230,5.5408,17440,6.1944,17526,5.0788,17457,5.0645,17346,4.0685,17317.0000
2022,7,2,lon,0.1800,5.7098,17061.6250,5.0825,16250,5.8278,16747,5.9868,17089,6.1422,17297,6.9003,17388,5.7341,17329,5.5568,17215,4.4481,17178.0000
2022,7,2,lon,0.3690,6.8570,16666.1250,6.5786,15770,7.6043,16308,7.4106,16681,7.4400,16909,7.8004,17022,6.6635,16951,6.4651,16852,4.8936,16836.0000
2022,7,2,lon,0.5580,7.5496,16316.3750,7.6052,15362,8.3634,15910,7.9469,16297,8.2076,16546,8.2976,16672,7.5747,16638,7.2191,16566,5.1820,16540.0000
2022,7,2,lon,0.7470,8.0138,15967.7500,8.3800,14962,8.8677,15577,8.2514,15925,8.5527,16178,8.5987,16334,8.1322,16320,7.7898,16227,5.5378,16219.0000
2022,7,2,lon,0.9360,8.4307,15617.8750,9.0984,14622,9.3880,15225,8.6120,15591,8.9203,15821,8.7483,15994,8.5710,15954,8.3317,15860,5.7755,15876.0000
2022,7,2,lon,1.1250,8.8499,15274.2500,9.4731,14266,9.8111,14890,9.0435,15270,9.4598,15484,9.2142,15630,9.0124,15596,8.6850,15518,6.1001,15540.0000
2022,7,2,lon,1.3140,9.2476,14945.2500,9.7910,13965,10.2327,14564,9.6960,14952,9.8747,15147,9.5314,15284,9.5660,15269,8.9691,15178,6.3201,15203.0000
2022,7,2,lon,1.5030,9.5380,14622.7500,10.2532,13683,10.5399,14276,9.8112,14635,10.2283,14823,9.6995,14937,9.9373,14928,9.3627,14838,6.4715,14862.0000
2022,7,2,lon,1.6920,9.7949,14301.2500,10.5670,13388,10.5118,13987,9.9802,14316,10.5480,14499,9.9507,14600,10.3096,14578,9.6465,14511,6.8451,14531.0000
2022,7,2,lon,1.8810,10.0500,13985.5000,10.6127,13137,10.6544,13695,10.3263,14009,10.9561,14159,10.3507,14258,10.5976,14236,9.8240,14184,7.0783,14206.0000
2022,7,3,lat,0.0440,3.3007,15493.7500,2.7130,15641,3.0796,15039,3.3316,14976,3.8604,15116,3.9517,15328,3.7516,15675,3.3031,15746,2.4145,16429.0000
2022,7,3,lat,0.1320,5.9130,14816.5000,4.4990,14996,4.9840,14285,5.4603,14182,6.8717,14349,7.3682,14673,7.3330,15090,6.5303,15116,4.2578,15841.0000
2022,7,3,lat,0.1760,6.6407,14567.2500,4.9468,14718,5.5045,13983,6.0579,13884,7.6830,14077,8.4081,14436,8.4071,14890,7.3399,14916,4.7785,15634.0000
2022,7,3,lat,0.3960,8.8802,13644.2500,6.8038,13566,6.9399,12922,7.8650,12816,10.1603,13044,11.3055,13645,11.5414,14083,9.7395,14145,6.6857,14933.0000
2022,7,3,lat,0.6160,10.3283,12927.7500,8.2105,12721,7.9426,12122,9.2530,12027,11.2794,12346,12.6885,12937,13.3726,13421,11.6696,13563,8.2101,14285.0000
2022,7,3,lat,0.8360,11.5765,12214.6250,9.5293,11988,9.1702,11337,10.0579,11339,12.7237,11664,14.0385,12221,14.4999,12701,13.1360,12867,9.4562,13600.0000
2022,7,3,lat,1.0560,12.7202,11471.8750,10.3887,11200,9.9577,10504,10.8878,10651,13.8810,10946,15.8193,11470,15.8881,11985,14.5044,12135,10.4349,12884.0000
2022,7,3,lat,1.2760,13.7754,10773.0000,11.1847,10428,10.6163,9780,11.7948,9991,15.2693,10299,17.2116,10783,17.4962,11278,15.4821,11444,11.1481,12181.0000
2022,7,3,lat,1.4960,15.0121,10101.7500,12.0827,9899,11.6307,9259,12.6459,9318,16.2435,9598,18.9703,10082,19.0071,10520,17.1895,10701,12.3275,11437.0000
2022,7,3,lat,1.7160,16.2705,9463.6250,12.8155,9444,12.7226,8715,13.4684,8696,17.0818,8930,20.0725,9461,20.9272,9824,19.0620,9964,14.0136,10675.0000
2022,7,3,lat,1.9360,17.5535,8789.6250,14.0453,8822,13.4096,8165,14.0887,8091,18.0822,8339,21.6027,8756,22.2955,9069,20.5276,9183,16.3766,9892.0000
2022,7,3,lat,2.1560,19.1941,8140.5000,15.3065,8143,13.8798,7602,14.9018,7584,19.0940,7821,23.8586,8100,24.6574,8326,22.9054,8436,18.9494,9112.0000
2022,7,3,lon,0.0630,3.5986,15474.0000,2.8173,15637,3.0921,15049,3.2963,14995,3.9635,15156,4.2792,15351,4.5056,15650,4.0147,15652,2.8202,16302.0000
2022,7,3,lon,0.1260,4.7801,15144.7500,3.5652,15362,4.1775,14698,4.4700,14604,5.3804,14772,5.6926,15037,6.0060,15364,5.3110,15315,3.6384,16006.0000
2022,7,3,lon,0.1800,5.5965,14908.7500,4.2743,15151,4.9505,14422,5.1878,14307,6.2888,14496,6.8328,14788,7.1938,15162,5.9728,15099,4.0712,15845.0000
2022,7,3,lon,0.3690,7.1256,14376.8750,5.6697,14617,6.4596,13788,6.7536,13665,8.0573,13858,8.9016,14266,8.9217,14705,7.4667,14672,4.7745,15444.0000
2022,7,3,lon,0.5580,8.0760,13943.5000,6.6817,14104,7.4824,13296,7.8406,13183,9.1425,13359,10.0633,13859,9.9367,14307,8.1436,14319,5.3173,15121.0000
2022,7,3,lon,0.7470,8.7532,13558.6250,7.2557,13689,8.0554,12869,8.6543,12765,10.1010,12951,10.6414,13489,10.8964,13931,8.8260,13966,5.5953,14809.0000
2022,7,3,lon,0.9360,9.2304,13218.2500,7.8018,13322,8.3977,12482,9.2220,12335,10.6484,12605,11.2394,13172,11.2162,13628,9.4100,13699,5.9080,14503.0000
2022,7,3,lon,1.1250,9.6097,12902.3750,7.9860,13003,8.5732,12109,9.4355,11971,10.9342,12287,11.8815,12886,11.7849,13339,9.9069,13389,6.3753,14235.0000
2022,7,3,lon,1.3140,10.0066,12627.8750,8.3469,12688,8.9626,11798,9.5626,11667,11.1939,12075,12.5708,12633,12.3016,13053,10.2724,13179,6.8418,13930.0000
2022,7,3,lon,1.5030,10.3023,12360.2500,8.5750,12350,9.2434,11483,9.6930,11426,11.4547,11845,13.1181,12389,12.4418,12814,10.4376,12917,7.4548,13658.0000
2022,7,3,lon,1.6920,10.5537,12089.8750,8.8774,12017,9.5393,11202,9.8282,11174,11.8387,11582,13.2938,12104,12.7548,12615,10.6539,12658,7.6431,13367.0000
2022,7,3,lon,1.8810,10.9023,11810.3750,9.3171,11701,9.8552,10924,10.1080,10936,12.4710,11306,13.4436,11856,12.8036,12362,11.0882,12358,8.1320,13040.0000
2022,7,4,lat,0.0440,3.6524,17453.5000,3.0611,17419,3.8484,17605,4.0138,17661,4.3872,17702,4.3987,17531,3.6159,17345,3.3047,17162,2.5894,17203.0000
2022,7,4,lat,0.1320,5.7877,17047.0000,4.5680,17000,5.9491,17239,6.2741,17297,7.0718,17342,7.2032,17125,5.9414,16901,5.3032,16721,3.9913,16751.0000
2022,7,4,lat,0.1760,6.3260,16868.5000,5.0088,16818,6.3747,17062,6.7778,17130,7.7036,17171,8.0185,16951,6.5534,16716,5.8339,16542,4.3371,16558.0000
2022,7,4,lat,0.3960,7.8253,16059.7500,6.4148,15995,7.6324,16262,8.1896,16336,9.2184,16366,9.6802,16159,8.3712,15878,7.5962,15706,5.4995,15776.0000
2022,7,4,lat,0.6160,8.8202,15299.5000,7.4637,15198,8.5510,15479,9.1935,15556,9.9030,15597,10.5180,15382,9.6117,15163,8.7765,14972,6.5442,15049.0000
2022,7,4,lat,0.8360,9.6589,14558.6250,8.1663,14424,9.4393,14700,9.6586,14798,10.5863,14828,11.3091,14648,10.5907,14471,9.8483,14267,7.6723,14333.0000
2022,7,4,lat,1.0560,10.5041,13799.5000,9.0543,13644,10.2095,13935,10.3023,14027,11.1936,14051,12.2057,13907,11.6031,13707,10.8101,13536,8.6541,13589.0000
2022,7,4,lat,1.2760,11.3551,13019.1250,9.9857,12861,10.9452,13140,10.6814,13231,11.9068,13256,13.1816,13111,12.4952,12937,11.6709,12784,9.9737,12833.0000
2022,7,4,lat,1.4960,12.2970,12248.0000,10.7609,12118,11.8379,12361,10.9375,12435,12.3942,12476,14.0425,12349,13.8605,12179,13.0959,12006,11.4467,12060.0000
2022,7,4,lat,1.7160,13.3954,11463.8750,11.6748,11344,12.5826,11577,11.4077,11645,13.2274,11686,15.1758,11570,14.9816,11390,14.8743,11221,13.2390,11278.0000
2022,7,4,lat,1.9360,14.6695,10677.2500,12.4466,10560,13.5222,10789,12.2464,10859,14.0484,10896,16.5022,10790,16.5821,10601,16.8285,10432,15.1794,10491.0000
2022,7,4,lat,2.1560,16.1806,9896.6250,12.9549,9811,14.8281,10001,13.1793,10075,15.1896,10109,18.0095,10002,18.8563,9806,18.9969,9656,17.4302,9713.0000
2022,7,4,lon,0.0630,4.2805,17464.3750,3.3204,17409,4.2482,17636,4.5864,17709,5.1023,17731,5.4032,17570,4.4421,17345,4.0976,17152,3.0440,17163.0000
2022,7,4,lon,0.1260,5.4701,17286.6250,4.2059,17238,5.4471,17487,5.8429,17560,6.5903,17588,6.9803,17402,5.7543,17136,5.1484,16935,3.7917,16947.0000
2022,7,4,lon,0.1800,6.1616,17131.1250,4.8270,17094,6.1918,17353,6.5621,17429,7.5178,17451,7.8617,17250,6.5266,16970,5.6697,16747,4.1358,16755.0000
2022,7,4,lon,0.3690,7.2939,16734.3750,6.1696,16730,7.2744,17011,7.6863,17050,8.6865,17082,9.2765,16850,7.6934,16505,6.7161,16287,4.8481,16360.0000
2022,7,4,lon,0.5580,7.9448,16389.0000,6.8382,16431,8.2750,16676,8.4574,16688,9.2277,16740,9.7317,16509,8.5652,16163,7.2444,15894,5.2187,16011.0000
2022,7,4,lon,0.7470,8.3189,16055.1250,7.3806,16148,8.8394,16341,8.8956,16337,9.4398,16387,9.8786,16170,9.0246,15838,7.5857,15572,5.5068,15648.0000
2022,7,4,lon,0.9360,8.7209,15727.8750,8.0115,15845,9.3502,16028,9.0876,15988,9.6315,16047,10.3135,15836,9.4341,15518,8.0557,15257,5.8828,15304.0000
2022,7,4,lon,1.1250,8.9496,15393.7500,8.4219,15540,9.3820,15691,9.0411,15645,9.7371,15702,10.3972,15508,9.9114,15167,8.5477,14915,6.1582,14982.0000
2022,7,4,lon,1.3140,9.1118,15054.1250,8.5869,15245,9.5259,15359,9.1749,15302,9.4421,15368,10.4841,15168,10.4095,14808,8.8062,14541,6.4647,14642.0000
2022,7,4,lon,1.5030,9.2710,14713.3750,8.5363,14904,9.7019,15015,9.3827,14971,9.3996,15049,10.5197,14824,10.6962,14458,9.2233,14195,6.7083,14291.0000
2022,7,4,lon,1.6920,9.4790,14381.2500,8.5117,14559,9.7882,14690,9.6279,14651,9.6584,14713,10.4483,14493,10.9641,14122,9.6651,13870,7.1682,13952.0000
2022,7,4,lon,1.8810,9.5769,14050.2500,8.6056,14218,9.6132,14347,9.6338,14327,9.6486,14395,10.4878,14157,11.0399,13804,9.9633,13534,7.6231,13620.0000
2022,7,5,lat,0.0440,2.5346,15920.0000,2.4696,15513,2.6391,15518,2.8446,15786,2.9797,15890,2.7120,15668,2.5512,15708,2.3620,16362,1.7188,16915.0000
2022,7,5,lat,0.1320,4.4707,15250.3750,4.0968,14809,4.4585,14817,4.9859,15133,5.3398,15227,5.1303,14986,4.7167,14931,4.1693,15714,2.8686,16386.0000
2022,7,5,lat,0.1760,5.0440,14990.5000,4.6233,14552,4.9683,14534,5.5685,14878,6.0778,14950,5.8864,14700,5.3404,14646,4.7006,15488,3.1864,16176.0000
2022,7,5,lat,0.3960,6.7731,13971.5000,6.3657,13563,7.0308,13514,7.3386,13787,8.2080,13839,7.7631,13551,7.0332,13670,6.2278,14534,4.2179,15314.0000
2022,7,5,lat,0.6160,7.9073,13152.8750,7.9861,12754,8.3242,12745,8.6900,12983,9.1625,12958,9.2183,12653,8.1257,12840,7.2086,13734,4.5431,14556.0000
2022,7,5,lat,0.8360,8.8458,12394.6250,9.4039,11981,9.6822,11972,9.7981,12223,10.3638,12285,10.3299,11902,8.6198,12066,7.6874,12949,4.8816,13779.0000
2022,7,5,lat,1.0560,9.8296,11666.0000,10.9380,11248,11.3146,11196,10.9718,11470,11.4879,11599,11.0070,11253,9.2463,11328,8.2048,12208,5.4664,13026.0000
2022,7,5,lat,1.2760,10.7152,10938.5000,12.3308,10537,12.5477,10471,12.0878,10728,12.6199,10817,11.8059,10574,10.0245,10616,8.6050,11473,5.7002,12292.0000
2022,7,5,lat,1.4960,11.7095,10203.7500,13.8449,9847,13.3129,9739,13.3170,9969,14.0871,10036,13.1646,9797,10.8869,9898,9.0661,10773,5.9965,11571.0000
2022,7,5,lat,1.7160,12.7298,9507.1250,15.5345,9131,14.9778,9069,14.3145,9290,15.2740,9259,14.2665,9054,11.5313,9270,9.5070,10127,6.4327,10857.0000
2022,7,5,lat,1.9360,13.6858,8880.8750,17.5937,8538,16.2573,8460,15.7624,8652,16.2842,8657,15.0934,8437,11.9131,8657,9.7165,9476,6.8661,10170.0000
2022,7,5,lat,2.1560,15.4194,8303.6250,20.2263,7973,17.9822,7867,18.1172,8063,18.0926,8127,17.5130,7912,13.5891,8138,10.4261,8862,7.4084,9487.0000
2022,7,5,lon,0.0630,3.0284,15909.8750,2.8705,15448,3.0178,15514,3.2606,15810,3.5081,15939,3.2907,15719,3.2419,15699,2.9297,16304,2.1077,16846.0000
2022,7,5,lon,0.1260,3.9110,15601.7500,3.4893,15101,3.8340,15187,4.2559,15502,4.8079,15652,4.4000,15410,4.2432,15380,3.6713,16000,2.5864,16582.0000
2022,7,5,lon,0.1800,4.5450,15378.3750,4.0900,14866,4.4424,14935,4.9720,15260,5.6762,15431,5.1729,15161,4.8547,15153,4.1991,15810,2.9526,16411.0000
2022,7,5,lon,0.3690,5.6607,14853.3750,5.4226,14297,5.6462,14344,6.1455,14673,6.7352,14892,6.5209,14579,6.0343,14651,5.2003,15356,3.5806,16035.0000
2022,7,5,lon,0.5580,6.3129,14440.1250,6.0223,13836,6.2043,13906,6.9246,14250,7.4214,14456,7.5258,14145,6.5768,14285,5.7843,14943,4.0440,15700.0000
2022,7,5,lon,0.7470,6.8032,14084.7500,6.4529,13464,6.7183,13583,7.3163,13945,8.1049,14081,8.2002,13779,7.1900,13921,6.1854,14552,4.2575,15353.0000
2022,7,5,lon,0.9360,7.1913,13761.6250,6.5894,13196,7.0780,13302,7.7597,13674,8.6600,13739,8.5600,13442,7.7584,13551,6.6543,14193,4.4705,14996.0000
2022,7,5,lon,1.1250,7.4963,13449.8750,6.4017,12935,7.2971,13003,8.0971,13356,8.9438,13421,9.0392,13134,8.4374,13221,7.0723,13865,4.6822,14664.0000
2022,7,5,lon,1.3140,7.6684,13122.8750,6.5143,12650,7.1797,12668,8.0272,13005,9.1797,13099,9.1852,12831,8.8567,12864,7.5108,13523,4.8933,14343.0000
2022,7,5,lon,1.5030,7.8477,12804.6250,6.6298,12366,7.2350,12339,8.0392,12648,9.2385,12772,9.4038,12521,9.2476,12563,7.8896,13201,5.0982,14027.0000
2022,7,5,lon,1.6920,7.9599,12486.3750,6.7275,12082,7.4416,12010,8.0311,12341,9.0754,12442,9.7038,12188,9.3552,12235,8.1582,12897,5.1865,13696.0000
2022,7,5,lon,1.8810,8.0375,12168.5000,6.8449,11819,7.5347,11682,8.1239,12024,9.0548,12120,9.7686,11849,9.5325,11896,8.2020,12589,5.2383,13369.0000
2022,7,6,lat,0.0440,3.4044,17599.2500,2.7532,17411,3.1933,17440,3.5768,17550,4.0210,17683,3.9700,17742,3.9203,17679,3.2506,17712,2.5503,17577.0000
2022,7,6,lat,0.1320,5.3629,17219.3750,3.9616,17003,4.8568,17026,5.5705,17146,6.4161,17307,6.3568,17393,6.2398,17323,5.3885,17364,4.1128,17193.0000
2022,7,6,lat,0.1760,5.8792,17044.6250,4.3453,16817,5.2010,16835,6.1256,16962,6.9549,17133,6.9840,17222,6.9432,17161,5.9730,17204,4.5062,17023.0000
2022,7,6,lat,0.3960,7.2927,16204.7500,5.2458,15924,6.6056,15927,7.4527,16096,8.6661,16313,8.4263,16403,8.3225,16354,7.8024,16410,5.8198,16211.0000
2022,7,6,lat,0.6160,8.1885,15400.7500,6.1407,15106,7.7239,15099,8.5444,15287,9.5557,15515,9.2764,15610,9.0645,15557,8.6969,15615,6.5055,15417.0000
2022,7,6,lat,0.8360,8.8604,14619.3750,6.7888,14313,8.6738,14307,9.6391,14497,10.4558,14727,9.8348,14839,9.7069,14792,9.0133,14836,6.7708,14644.0000
2022,7,6,lat,1.0560,9.3244,13872.5000,7.1511,13581,9.2497,13567,10.5277,13765,11.2380,13981,10.3295,14092,9.9185,14047,9.1204,14076,7.0602,13871.0000
2022,7,6,lat,1.2760,9.4432,13127.2500,7.4566,12880,9.7365,12847,10.8271,13026,11.5024,13236,10.6091,13316,9.9513,13276,8.5648,13300,6.8976,13137.0000
2022,7,6,lat,1.4960,9.5529,12379.8750,7.6662,12166,9.5891,12166,10.7348,12309,11.5451,12477,11.0404,12534,10.0682,12496,8.7019,12522,7.0773,12369.0000
2022,7,6,lat,1.7160,9.4984,11604.8750,7.6778,11401,9.2185,11409,10.1591,11549,11.1670,11692,10.7835,11752,10.4397,11716,9.1805,11730,7.3614,11590.0000
2022,7,6,lat,1.9360,9.3729,10828.8750,7.8585,10635,9.0920,10632,9.7941,10789,10.8159,10917,10.3222,10957,10.3954,10927,9.3083,10947,7.3968,10827.0000
2022,7,6,lat,2.1560,9.4451,10053.1250,8.4606,9890,9.3256,9891,10.0616,9999,10.9322,10126,10.2237,10163,10.1415,10135,9.0317,10162,7.3839,10059.0000
2022,7,6,lon,0.0630,3.7891,17645.5000,2.7808,17453,3.3963,17493,4.0113,17604,4.5581,17738,4.5858,17782,4.3955,17744,3.7657,17756,2.8194,17594.0000
2022,7,6,lon,0.1260,4.6242,17505.2500,3.4643,17300,4.1837,17351,4.8956,17464,5.6039,17594,5.4932,17652,5.2626,17607,4.5649,17616,3.5253,17458.0000
2022,7,6,lon,0.1800,5.0735,17380.0000,3.7745,17172,4.5903,17224,5.3538,17335,6.1254,17462,5.9815,17528,5.8056,17482,5.0709,17501,3.8856,17336.0000
2022,7,6,lon,0.3690,5.9024,17024.8750,4.5107,16829,5.3565,16868,6.0325,16957,6.8822,17098,6.8304,17167,6.7158,17122,6.2251,17166,4.6659,16992.0000
2022,7,6,lon,0.5580,6.4818,16689.5000,5.0217,16494,5.9512,16528,6.6116,16622,7.2027,16769,7.3630,16816,7.5087,16785,7.0334,16829,5.1618,16673.0000
2022,7,6,lon,0.7470,6.9525,16360.0000,5.3506,16159,6.3814,16185,7.1968,16316,7.6738,16439,7.8638,16481,8.0212,16461,7.6493,16489,5.4829,16350.0000
2022,7,6,lon,0.9360,7.3985,16035.3750,5.6345,15819,6.7476,15885,7.6509,16006,8.2308,16101,8.2454,16164,8.7169,16136,8.0599,16153,5.9019,16019.0000
2022,7,6,lon,1.1250,7.7400,15708.3750,5.9058,15501,7.0053,15561,7.8638,15671,8.6592,15791,8.5800,15844,9.1926,15806,8.4644,15811,6.2488,15682.0000
2022,7,6,lon,1.3140,8.0504,15380.1250,6.1507,15185,7.2584,15237,8.2057,15337,8.8230,15470,8.9467,15524,9.6876,15467,8.8335,15476,6.4975,15345.0000
2022,7,6,lon,1.5030,8.3749,15053.6250,6.5236,14882,7.5654,14919,8.3912,15017,9.0533,15148,9.3883,15192,9.9402,15130,9.4011,15136,6.7362,15005.0000
2022,7,6,lon,1.6920,8.6685,14721.2500,6.8450,14571,7.9089,14580,8.6656,14683,9.3806,14816,9.5811,14854,10.2390,14792,9.6863,14805,7.0417,14669.0000
2022,7,6,lon,1.8810,8.9204,14384.8750,7.1354,14241,8.2710,14240,9.0403,14344,9.5119,14477,9.8186,14518,10.4029,14459,9.9019,14468,7.2817,14332.0000
2022,7,7,lat,0.0440,2.9465,15317.6250,3.1845,14383,3.2356,14352,3.6339,14390,3.3238,15044,2.9604,15300,2.8355,15772,2.4060,16431,1.9920,16869.0000
2022,7,7,lat,0.1320,5.5420,14566.8750,5.6138,13586,5.8037,13576,6.9173,13583,6.4016,14222,5.6961,14480,5.7067,15030,4.7008,15737,3.4961,16321.0000
2022,7,7,lat,0.1760,6.3083,14287.0000,6.4540,13297,6.6471,13268,7.8240,13282,7.2939,13890,6.5133,14157,6.5501,14754,5.3408,15499,3.8432,16149.0000
2022,7,7,lat,0.3960,8.1560,13210.6250,8.6370,12119,8.8487,12078,10.2244,12094,9.0466,12741,8.1344,12994,8.4302,13683,7.1314,14637,4.7955,15339.0000
